transaction_id,invoice_number,transaction_date,transaction_time,transaction_status,store_id,store_name,store_location,store_type,store_size_sqm,district_id,district_name,postal_code,customer_id,customer_name,customer_email,customer_loyalty_status,product_id,product_name,product_category,product_subcategory,product_brand,product_department,supplier_id,supplier_name,quantity,unit_price,base_price,discount_rate,discount_applied,total_amount,tax_rate,tax_amount,payment_method,sales_staff_id,sales_staff_name,promotion_id,promotion_name
a329cc7b-6e12-4afb-b043-eee90514900f,INV-88370,2025-01-02,04:20:40,completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,4.0,Mika Weber,mika.weber4@gmx.de,Silber,16,Adidas Footwear 2,Clothing,Footwear,Adidas,Fashion,1,Deutsche Waren GmbH,2,27.52,30.58,0.1,True,55.04,0.19,10.46,Bargeld,10,Mitarbeiter 10,,
796c4e09-9afb-4cd3-ace3-1141123c9627,INV-97994,2025-03-20,13:09:18,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,27.0,Kim Fischer,kim.fischer@gmx.de,Bronze,20,Rimowa Furniture 2,Home,Furniture,Rimowa,Home & Living,1,DW GmbH,1,252.44,252.44,0.0,False,252.44,0.19,47.96,Gutschein,6,Mitarbeiter 6,,
db3c6a76-fb80-42b9-8976-cb6891d4c8d3,INV-43422,2024-12-26,07:23:55,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,city center,8500,1,Altstadt-Lehel,80331,31.0,Kai Müller,kai.müller#gmx.de,Silber,16,Adidas Footwear 2,Clothing,Footwear,Adidas,Fashion,1,Deutsche Waren GmbH,2,30.58,30.58,0.0,False,61.16,0.19,11.62,Mobile Zahlung,3,Mitarbeiter 3,,
8c7fd605-59ae-456a-8cd6-1b96114b03a7,INV-53642,2025-03-15,07:20:07,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,13.0,Alex Fischer,alex.fischer@gmail.com,Bronze,4,Sony Laptops 2,Electronics,Laptops,Sony,Electronics,3,Global Imports Ltd.,1,165.5,165.5,0.0,False,165.5,0.19,31.45,Gutschein,4,Mitarbeiter 4,,
1f30438d-f50c-4f38-8e86-7c2a90826ff9,INV-57139,2024-11-17,00:37:17,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,31.0,Kai Müller,kai.müller#gmx.de,Silber,16,Adidas Footwear 2,Clothing,Footwear,Adidas,Fashion,1,Deutsche Waren GmbH,2,30.58,30.58,0.0,False,61.16,0.19,11.62,Mobile Zahlung,6,Mitarbeiter 6,,
42067ec3-e795-4a20-93d0-dabcacf2f983,INV-35715,2025-04-08,11:00:53,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,21.0,Stefan Fischer,,Gold,14,Unilever Children's 2,Clothing,Children's,Unilever,Fashion,2,EuroDistribution AG,1,232.08,232.08,0.0,False,232.08,0.19,44.1,Gutschein,7,Mitarbeiter 7,,
e12d9502-af9d-4dc4-b120-0333e2bf883e,INV-81058,2025-01-11,16:42:05,Canceled,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,,,,,22,Bosch Decor 2,Home,Decor,Bosch,Fashion,1,Deutsche Waren GmbH,1,73.12,73.12,0.0,False,73.12,0.19,13.89,Bargeld,9,Mitarbeiter 9,,
db031694-dd4f-4908-b888-992b18de22dc,INV-90808,2025-03-13,20:29:42,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,shopping center,56000,10,Moosach,80992,,,,,43,Unilever Seasonal 1,Miscellaneous,Seasonal,Unilever,,3,Global Imports Ltd.,-1,139.3,139.3,0.0,False,-139.3,0.19,-26.47,Mobile Zahlung,10,Mitarbeiter 10,,
36c61252-9e6e-4e73-a568-568d37a6ce07,INV-91235,2025-04-27,18:54:43,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,34.0,Andrea Weber,andrea.weber55@gmx.de,Silber,32,Copy of Nike Haircare 2,Beauty,Haircare,Nike,Home & Living,3,Global Imports Ltd.,1,199.2,265.6,0.25,True,199.2,0.19,37.85,Kreditkarte,9,Mitarbeiter 9,2.0,Promotion 2
320f4131-1b4c-4536-a7b5-caaa11c4f97e,INV-72390,12-24-2024,06:18:42,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,,,,,30,Nike Fragrance 2,Beauty,Fragrance,Nike,Health & Beauty,2,EuroDistribution AG,1,131.2,168.21,0.22,True,131.2,0.19,21.93,Kreditkarte,7,Mitarbeiter 7,,
8a5f58ce-7c1c-4ef8-8ae7-f93559f4065c,INV-83860,2024-12-30,22:12:31,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,7.0,Kim Müller,kim.müller@outlook.com,Gold,34,Zara Delicatessen 2,Food,Delicatessen,Zara,Food & Beverage,1,Deutsche Waren GmbH,3,111.82,111.82,0.0,False,335.46,0.19,63.74,Kreditkarte,5,Mitarbeiter 5,,
dbf4ddf2-14b8-4e7f-a19c-6e58ae51f1b1,INV-20279,2024-10-16,15:21:43,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,,Kai Fischer,kai.fischer@web.de,Bronze,5,Samsung Accessories 1,Electronics,Accessories,Samsung,Electronics,1,Deutsche Waren GmbH,1,201.76,201.76,0.0,False,201.76,0.19,38.33,Mobile Zahlung,3,Mitarbeiter 3,,
1ff9fcd6-9ce3-4bec-a506-4ffafd77bd8a,INV-21232,2024-12-31,11:56:25,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,26.0,Kai Fischer,kai.fischer@web.de,Bronze,28,Copy of Braun Makeup 2,Beauty,Makeup,Braun,Health & Beauty,1,DW GmbH,1,69.03,69.03,0.0,False,69.03,0.19,13.12,mobile zahlung,10,Mitarbeiter 10,,
e876a7c4-e6c1-4f40-81cf-3fd4d6de4337,INV-77166,2024-10-27,01:16:04,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,10.0,Kai Schneider,kai.schneider25@gmx.de,,15,Copy of H&M Footwear 1,Clothing,Footwear,H&M,Fashion,1,DW GmbH,1,153.89,216.75,0.29,True,153.89,0.19,28.53,Kreditkarte,8,Mitarbeiter 8,,
33bd361e-8b3a-40cc-aa4b-9ae310fe573d,INV-45180,2025-01-29,11:16:06,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,,,,,1,Adidas Smartphones 1,Electronics,Smartphones,Adidas,Electronics,1,Deutsche Waren GmbH,1,162.03,225.04,0.28,True,162.03,0.19,30.79,EC-KARTE,3,Mitarbeiter 3,3.0,Promotion 3
4e208342-1d2a-4518-b05b-205fb561b7c9,INV-59792,28/12/2024,14:52:52,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,24.0,Andrea Fischer,andrea.fischer@gmx.de,Bronze,17,Hugo Boss Kitchen 1,Home,Kitchen,Hugo Boss,Home & Living,1,DW GmbH,3,219.76,219.76,0.0,False,659.28,0.19,125.26,Kreditkarte,6,Mitarbeiter 6,,
73961a21-8838-4d45-9f3b-2d4c3fb2f0e9,INV-46739,2025-03-09,14:34:23,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,9.0,Alex Müller,alex.müller@gmx.de,Silber,20,Rimowa Furniture 2,Home,Furniture,Rimowa,Home & Living,1,DW GmbH,1,219.62,252.44,0.13,True,219.62,0.19,41.73,Mobile Zahlung,4,Mitarbeiter 4,,
9a48feb6-098e-42e5-bb9d-a7cff8d0ea54,INV-63627,01-23-2025,07:33:12,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,,,,,12,Nike Women's 2,Clothing,Women's,Nike,Fashion,2,EuroDistribution AG,2,157.22,157.22,0.0,False,314.44,0.19,59.74,Bargeld,2,Mitarbeiter 2,,
0048bc48-551a-4825-8d92-c1efbf8766b9,INV-80373,2024-11-28,07:18:14,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,25.0,Robin Weber,robin.weber@web.de,Silber,5,Samsung Accessories 1,Electronics,Accessories,Samsung,Electronics,1,Deutsche Waren GmbH,1,201.76,201.76,0.0,False,201.76,0.19,38.33,Mobile Zahlung,6,Mitarbeiter 6,,
05eae5a3-7081-47f9-b726-bd5d5c718542,INV-77999,2024-11-27,12:04:37,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,3.0,Klaus Müller,klaus.müller@web.de,Bronze,37,Puma Bakery 1,Food,Bakery,Puma,Food & Beverage,3,Global Imports Ltd.,5,218.72,218.72,0.0,False,1093.6,0.19,207.78,Kreditkarte,4,Mitarbeiter 4,,
80c0baec-190c-4794-9e82-9574ed091841,INV-37114,2024-12-20,03:54:56,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,35.0,Mika Weber,mika.weber#gmx.de,Bronze,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,1,155.51,182.95,0.15,True,155.51,0.19,29.55,EC-Karte,6,Mitarbeiter 6,,
02b7f23a-01c2-4981-932d-6e03b6f3849a,INV-65885,2025-02-20,18:43:58,Returned,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,20.0,Petra Fischer,petra.fischer12@gmx.de,Silber,3,Braun Laptops 1,Electronics,Laptops,Braun,Electronics,1,Deutsche Waren GmbH,2,90.57,90.57,0.0,False,181.14,0.19,34.42,EC-Karte,9,Mitarbeiter 9,5.0,Promotion 5
dd6a6d3f-7be0-4d44-976e-fa8970400208,INV-35830,2024-11-16,00:33:02,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,26.0,Kai Fischer,,Bronze,2,Adidas Smartphones 2,Electronics,Smartphones,Adidas,Electronics,1,DW GmbH,2,172.75,172.75,0.0,False,306.08,0.19,58.16,Kreditkarte,9,Mitarbeiter 9,3.0,Promotion 3
04489627-b1ec-49f5-b970-c8279da3a180,INV-51049,2025-01-16,19:26:52,Completed,1,OEZ München,Hanauer Str. 68,shopping center,56000,10,Moosach,80992,25.0,Robin Weber,robin.weber@web.de,Silber,40,Siemens Confectionery 2,Food,Confectionery,Siemens,Food & Beverage,1,DW GmbH,1,243.89,243.89,0.0,False,243.89,0.19,46.34,BARGELD,10,Mitarbeiter 10,2.0,Promotion 2
c011ec00-62f0-4894-a1b0-be2688bd9b7f,INV-69113,2025-02-15,15:21:54,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,9.0,Alex Müller,alex.müller@gmx.de,Silber,37,Puma Bakery 1,Food,Bakery,Puma,Food & Beverage,3,Global Imports Ltd.,1,218.72,218.72,0.0,False,218.72,0.19,41.56,Gutschein,5,Mitarbeiter 5,3.0,Promotion 3
2c42187d-c47c-453c-8840-8b738c6dea98,INV-46025,2025-01-09,01:13:46,COMPLETED,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,,,,,36,Rimowa Beverages 2,Food,Beverages,Rimowa,Food & Beverage,1,DW GmbH,1,209.18,209.18,0.0,False,209.18,0.19,39.74,Kreditkarte,4,Mitarbeiter 4,,
7bd5c3fc-c3ab-4e6c-a1c5-296ef9f39271,INV-49021,2025-01-23,15:19:44,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,35.0,Mika Weber,mika.weber#gmx.de,Bronze,8,Nivea Audio 2,Electronics,Audio,Nivea,Electronics,3,Global Imports Ltd.,1,124.72,124.72,0.0,False,124.72,0.19,23.7,Mobile Zahlung,7,Mitarbeiter 7,2.0,Promotion 2
3557eb9f-6aff-4f0b-8b06-c19f3b3db88e,INV-37124,2025-03-18,00:25:17,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,8.0,Robin Schneider,robin.schneider25@gmail.com,Silber,28,Copy of Braun Makeup 2,Beauty,Makeup,Braun,Health & Beauty,1,DW GmbH,2,69.03,69.03,0.0,False,138.06,0.19,26.23,Mobile Zahlung,3,Mitarbeiter 3,,
fa7208a4-d201-4bc7-8cff-09148331189a,INV-26631,2025-01-29,06:08:39,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,19.0,Birgit Fischer,birgit.fischer@outlook.com,Silber,19,Nivea Furniture 1,Home,Furniture,Nivea,Home & Living,1,Deutsche Waren GmbH,1,50.64,50.64,0.0,False,50.64,0.19,9.62,Mobile Zahlung,5,Mitarbeiter 5,,
841f02b5-3f77-448b-81e5-7fcb0902c7aa,INV-58374,2024-12-10,19:10:37,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,26.0,Kai Fischer,kai.fischer@web.de,Bronze,32,Nike Haircare 2,Beauty,Haircare,Nike,Home & Living,3,Global Imports Ltd.,1,265.6,265.6,0.0,False,265.6,0.19,50.46,Kreditkarte,5,Mitarbeiter 5,,
f379b34d-f041-4d52-8bb5-e928a9c6ae85,INV-85750,2025-03-19,05:24:02,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,30.0,Kim Fischer,kim.fischer@gmx.de,Bronze,41,L'Oréal Gifts 1,Miscellaneous,Gifts,L'Oréal,,1,DW GmbH,2,125.76,153.36,0.18,True,251.52,0.19,47.79,Bargeld,5,Mitarbeiter 5,,
dc6c47b8-9580-4651-8dfb-f4416050a082,INV-22234,2025-03-23,18:28:02,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,7.0,Kim Müller,,Gold,41,L'Oréal Gifts 1,Miscellaneous,Gifts,L'Oréal,,1,DW GmbH,2,113.49,153.36,0.26,True,268.57,0.19,51.03,EC-Karte,5,Mitarbeiter 5,3.0,Promotion 3
f9c751eb-31dd-46bb-ad07-9332635090eb,INV-25806,2025-03-25,12:08:10,Canceled,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,20.0,Petra Fischer,petra.fischer12@gmx.de,Silber,32,Copy of Nike Haircare 2,Beauty,Haircare,Nike,Home & Living,3,Global Imports Ltd.,2,265.6,265.6,0.0,False,526.27,0.19,99.99,EC-Karte,8,Mitarbeiter 8,3.0,Promotion 3
969b647b-64de-40b7-bea6-b1c8bb8a9597,INV-67684,2024-10-26,13:41:50,Completed,4,Hofstatt München,Sendlinger Straße 10,CITY CENTER,15500,1,Altstadt-Lehel,80331,7.0,Kim Müller,kim.müller@outlook.com,Gold,7,Unilever Audio 1,Electronics,Audio,Unilever,Electronics,1,Deutsche Waren GmbH,1,56.0,73.68,0.24,True,56.0,0.19,10.64,EC-Karte,10,Mitarbeiter 10,2.0,Promotion 2
9990e28f-2c5b-46d5-9fac-fa14f03728b3,INV-88644,2025-03-28,09:39:42,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,14.0,Andreas Weber,andreas.weber@outlook.com,,6,Siemens Accessories 2,Electronics,Accessories,Siemens,Electronics,2,EuroDistribution AG,3,157.34,204.34,0.23,True,472.02,0.19,89.68,EC-Karte,2,Mitarbeiter 2,5.0,Promotion 5
6957302f-7453-40a8-a495-0496ac6aa524,INV-19307,2024-10-18,15:36:02,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,20.0,Petra Fischer,petra.fischer12@gmx.de,Silber,14,Unilever Children's 2,Clothing,Children's,Unilever,Fashion,2,EuroDistribution AG,1,232.08,232.08,0.0,False,232.08,0.19,44.1,EC-Karte,2,Mitarbeiter 2,5.0,Promotion 5
f26fb14c-441c-4b78-9b8c-13d89dc79dc1,INV-62163,2025-03-30,22:16:21,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,27.0,Kim Fischer,kim.fischer@gmx.de,Bronze,24,Miele Bedding 2,Home,Bedding,Miele,Home & Living,2,EuroDistribution AG,1,200.63,200.63,0.0,False,200.63,0.19,38.12,Kreditkarte,1,Mitarbeiter 1,,
4960c541-33d7-49b8-a069-d412dd8a391d,INV-67342,2024-12-27,14:23:07,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,,Kai Schneider,kai.schneider25@gmx.de,,18,Miele Kitchen 2,Home,Kitchen,Miele,Home & Living,1,DW GmbH,1,145.43,145.43,0.0,False,145.43,0.19,27.63,Gutschein,2,Mitarbeiter 2,,
f392c9fe-2e4b-46a6-82c4-4fd56d2a1f5a,INV-45227,2024-10-29,08:09:30,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,4.0,Mika Weber,mika.weber4@gmx.de,Silber,20,Rimowa Furniture 2,Home,Furniture,Rimowa,Home & Living,1,DW GmbH,2,239.82,252.44,0.05,True,478.95,0.19,91.0,Gutschein,5,Mitarbeiter 5,2.0,Promotion 2
3f9a964a-7215-481f-a502-dc47cc2be0c9,INV-98358,2024-12-13,02:58:00,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,Andrea Weber,andrea.weber55@gmx.de,Silber,17,Hugo Boss Kitchen 1,Home,Kitchen,Hugo Boss,Home & Living,1,DW GmbH,2,184.6,219.76,0.16,True,369.2,0.19,70.15,bargeld,2,Mitarbeiter 2,,
91a755db-c535-48d4-bda8-507189683ae9,INV-51934,2024-10-21,17:57:46,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,3.0,Klaus Müller,klaus.müller@web.de,Bronze,31,H&M Haircare 1,Beauty,Haircare,H&M,Health & Beauty,1,DW GmbH,1,147.53,207.79,0.29,True,147.53,0.19,28.03,MOBILE ZAHLUNG,4,Mitarbeiter 4,,
f74f935f-e880-4fab-b89d-bb11d5ab82cd,INV-49834,2025-01-12,04:32:09,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,34.0,Andrea Weber,andrea.weber55@gmx.de,Silber,3,Braun Laptops 1,Electronics,Laptops,Braun,Electronics,1,Deutsche Waren GmbH,4,90.57,90.57,0.0,False,362.28,0.19,68.83,Gutschein,6,Mitarbeiter 6,5.0,Promotion 5
98a94b11-2fda-41b9-9bc4-31f4a12bc8c5,INV-50306,2025-04-06,18:08:40,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,16.0,Alex Schmidt,alex.schmidt30@gmx.de,Silber,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,1,157.34,182.95,0.14,True,157.34,0.19,29.89,Kreditkarte,7,Mitarbeiter 7,,
71e59edf-f33e-46df-9efc-2c1d762cf0ee,INV-76247,2025-01-10,09:17:02,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,SHOPPING CENTER,56000,10,Moosach,80992,,,,,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,2,182.95,182.95,0.0,False,365.9,0.19,69.52,Bargeld,2,Mitarbeiter 2,,
1f81c6f7-2b91-4964-a41d-c5969f95fd6b,INV-27840,2025-01-24,00:42:16,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,9.0,Alex Müller,alex.müller@gmx.de,Silber,16,Adidas Footwear 2,Clothing,Footwear,Adidas,Fashion,1,Deutsche Waren GmbH,1,30.58,30.58,0.0,False,30.58,0.19,5.81,Mobile Zahlung,2,Mitarbeiter 2,,
45546833-e955-4d96-b9ab-3b297640a544,INV-29441,2024-11-12,09:49:08,Completed,4,Hofstatt München,Sendlinger Straße 10,city center,15500,1,Altstadt-Lehel,80331,8.0,Robin Schneider,robin.schneider25@gmail.com,Silber,35,Birkenstock Beverages 1,Food,Beverages,Birkenstock,Food & Beverage,1,Deutsche Waren GmbH,1,136.01,136.01,0.0,False,136.01,0.19,25.84,BARGELD,10,Mitarbeiter 10,3.0,Promotion 3
4e76b610-4232-4e5d-b9b8-89665a55a20b,INV-39135,2025-01-14,05:51:53,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,12.0,Stefan Schneider,stefan.schneider@gmx.de,Bronze,2,Adidas Smartphones 2,Electronics,Smartphones,Adidas,Electronics,1,DW GmbH,4,172.75,172.75,0.0,False,691.0,0.19,131.29,EC-Karte,1,Mitarbeiter 1,,
848f6364-b827-4c75-b4dd-7f3ee0366df6,INV-66774,2025-02-04,06:36:16,COMPLETED,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,17.0,Claudia Schneider,claudia.schneider40@gmx.de,Bronze,5,Samsung Accessories 1,Electronics,Accessories,Samsung,Electronics,1,Deutsche Waren GmbH,1,201.76,201.76,0.0,False,201.76,0.19,38.33,Bargeld,8,Mitarbeiter 8,5.0,Promotion 5
49bd54bc-7ba6-4db2-a938-419fc70c0b0c,INV-27987,2025-02-13,19:11:56,completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,12.0,Stefan Schneider,stefan.schneider@gmx.de,Bronze,18,Miele Kitchen 2,Home,Kitchen,Miele,Home & Living,1,DW GmbH,1,116.34,145.43,0.2,True,116.34,0.19,22.1,Gutschein,2,Mitarbeiter 2,,
9e5940c3-e45d-4a2f-9304-f78490280c1e,INV-38707,2024-11-27,16:02:14,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,2.0,Kim Fischer,kim.fischer54@gmx.de,Bronze,25,Bosch Skincare 1,Beauty,Skincare,Bosch,Health & Beauty,1,DW GmbH,2,142.59,142.59,0.0,False,285.18,0.19,54.18,Mobile Zahlung,1,Mitarbeiter 1,,
3d62895c-8181-4222-8bdf-e311cc0af4fa,INV-32768,2025-03-08,09:06:14,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,15.0,Klaus Schmidt,klaus.schmidt@web.de,Silber,11,Rimowa Women's 1,Clothing,Women's,Rimowa,Fashion,3,Global Imports Ltd.,1,170.81,227.74,0.25,True,170.81,0.19,32.45,ec-karte,7,Mitarbeiter 7,,
2e4118ee-ef27-4ef9-8fa9-1bb0667a19a8,INV-12612,2025-02-16,09:27:57,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,23.0,Klaus Schmidt,klaus.schmidt@outlook.com,,37,Puma Bakery 1,Food,Bakery,Puma,Food & Beverage,3,Global Imports Ltd.,1,153.1,218.72,0.3,True,153.1,0.19,37.02,Mobile Zahlung,1,Mitarbeiter 1,2.0,Promotion 2
b3112fb1-2598-4e73-a34f-4b0c109ce5a4,INV-54113,2024-11-06,07:26:02,COMPLETED,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,21.0,Stefan Fischer,stefan.fischer@outlook.com,Gold,4,Sony Laptops 2,Electronics,Laptops,Sony,Electronics,3,Global Imports Ltd.,1,165.5,165.5,0.0,False,165.5,0.19,31.45,Kreditkarte,7,Mitarbeiter 7,,
151e5387-bd4a-41af-b414-3ae2b561985f,INV-48602,2025-04-02,14:04:30,Completed,6,Imaginary Store,Nowhere St. 123,outlet,-500,99,Unknown,00000,33.0,Alex Weber,alex.weber#gmail.com,Platin,42,Siemens Gifts 2,Miscellaneous,Gifts,Siemens,,3,Global Imports Ltd.,1,276.06,276.06,0.0,False,276.06,0.19,52.45,Gutschein,7,Mitarbeiter 7,,
cdbc2c2f-39db-475d-98ee-85ec5ff361bd,INV-41194,2025-04-02,14:05:42,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,,,,28,Copy of Braun Makeup 2,Beauty,Makeup,Braun,Health & Beauty,1,DW GmbH,4,69.03,69.03,0.0,False,276.12,0.19,52.46,Gutschein,8,Mitarbeiter 8,1.0,Promotion 1
e68405f6-9eb2-4a67-bce2-299332115b67,INV-64266,2025-04-05,04:13:23,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,22.0,Kai Müller,,Silber,29,Samsung Fragrance 1,Beauty,Fragrance,Samsung,Health & Beauty,1,DW GmbH,1,11.02,11.02,0.0,False,11.02,0.19,2.09,Kreditkarte,7,Mitarbeiter 7,,
59d4f60a-689c-49fe-963b-dc120411fd1d,INV-22203,2024-11-01,01:53:25,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,15.0,Klaus Schmidt,klaus.schmidt@web.de,Silber,11,Rimowa Women's 1,Clothing,Women's,Rimowa,Fashion,3,Global Imports Ltd.,1,214.08,227.74,0.06,True,214.08,0.19,40.68,Mobile Zahlung,2,Mitarbeiter 2,,
b01a6886-74b9-4197-bd11-c82be5ba6c69,INV-22571,2025-02-17,15:10:45,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,,,,11,Rimowa Women's 1,Clothing,Women's,Rimowa,Fashion,3,Global Imports Ltd.,2,198.13,227.74,0.13,True,396.26,0.19,75.29,Gutschein,5,Mitarbeiter 5,,
f3979d57-2ccc-4af5-8ff4-50c18fa1a9ab,INV-62096,2024-11-10,11:13:39,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,6.0,Michael Fischer,michael.fischer@gmx.de,Gold,19,Nivea Furniture 1,Home,Furniture,Nivea,Home & Living,1,Deutsche Waren GmbH,2,50.64,50.64,0.0,False,101.28,0.19,19.24,Kreditkarte,2,Mitarbeiter 2,,
bbc5c294-d7c8-4c62-b711-54639971e361,INV-80968,2025-02-06,08:34:54,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,25.0,Robin Weber,robin.weber@web.de,Silber,24,Miele Bedding 2,Home,Bedding,Miele,Home & Living,2,EuroDistribution AG,1,200.63,200.63,0.0,False,200.63,0.19,38.12,EC-Karte,2,Mitarbeiter 2,3.0,Promotion 3
ac83f4a7-6e4f-481c-acd6-fa7e00ff47dc,INV-77740,2024-10-24,19:10:08,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,,,,27,Rimowa Makeup 1,Beauty,Makeup,Rimowa,Health & Beauty,1,Deutsche Waren GmbH,4,96.81,96.81,0.0,False,387.24,0.19,73.58,Mobile Zahlung,1,Mitarbeiter 1,,
15b50c10-5098-488b-aed8-fdbbb39b2e9f,INV-18783,2024-11-04,11:20:12,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,11.0,Mika Weber,mika.weber@gmx.de,Bronze,14,Unilever Children's 2,Clothing,Children's,Unilever,Fashion,2,EuroDistribution AG,2,232.08,232.08,0.0,,464.16,0.19,88.19,EC-KARTE,5,Mitarbeiter 5,,
f8846be6-9ff2-4d10-8da7-89d03b1f74b8,INV-83752,2025-03-17,00:20:08,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,1.0,Kai Schmidt,kai.schmidt51@gmail.com,Bronze,32,Copy of Nike Haircare 2,Beauty,Haircare,Nike,Home & Living,3,Global Imports Ltd.,2,265.6,265.6,0.0,False,531.2,0.19,100.93,Gutschein,2,Mitarbeiter 2,,
